Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
22983,11,1,-7587371629587197135,,,,,0,7,81951,0,1,7200,0,7,81951,1,8276368722376633518,6584185901589580638,2645.0,,,,,744331552.007032,744331552.007032,1.0,744331551.0,744331551.0,8.276368722376633e+18,,32634760-B4B9-4858-8E9A-6C50BBFEAC2F,/app/usage,org.openvpn.client.app,,
22984,11,1,5619596863511019878,,,,,0,7,81986,0,1,7200,0,7,81951,1,2961235614696431925,6584185901589580638,2645.0,,,,,744331586.301253,744331586.301253,1.0,744331586.0,744331551.0,2.961235614696432e+18,,8EF50438-0A3F-4C4F-9308-18D74338FDF2,/app/usage,com.apple.finder,,
22985,11,1,-3605110518796100815,,,,,0,7,82028,0,1,7200,0,7,81986,1,2265061383570402976,6584185901589580638,2645.0,,,,,744331628.58864,744331628.58864,1.0,744331628.0,744331586.0,2.265061383570403e+18,,B5A99E0E-BA4B-4E38-9332-A06FFB04A184,/app/usage,com.brave.Browser,,
22986,11,1,2784074197671621613,,,,,0,7,82036,0,1,7200,0,7,82028,1,2961235614696431925,6584185901589580638,2645.0,,,,,744331636.924393,744331636.924393,1.0,744331636.0,744331628.0,2.961235614696432e+18,,7A332F42-32EE-4E30-BD5B-E8461183FBBC,/app/usage,com.apple.finder,,
22987,11,1,-3830987252838228858,,,,,0,7,82048,0,1,7200,0,7,81789,2,0,-2475731913145812025,7858.0,,,,,744331648.392529,744331648.392529,1.0,744331648.0,744331389.0,0.0,,2B9EB755-5078-4A53-AB5E-D8AB9114B9AA,/bluetooth/isConnected,,,
22988,11,1,1151415466090213576,,,,,0,7,83214,0,1,7200,0,7,82036,1,2265061383570402976,6584185901589580638,2645.0,,,,,744332814.932715,744332814.932715,1.0,744332814.0,744331636.0,2.265061383570403e+18,,D262F0DB-42F2-4D66-BAE5-EF835DF5B4D3,/app/usage,com.brave.Browser,,
22989,11,1,-2493183975075143750,,,,,0,7,83436,0,1,7200,0,7,83302,1,2265061383570402976,6584185901589580638,2645.0,,,,,744333036.158389,744333036.158389,1.0,744333036.0,744332902.0,2.265061383570403e+18,,89BE3C32-8581-4F15-9F19-EDCA07398EC0,/app/usage,com.brave.Browser,,
22990,11,2,1101279401111459208,,,,,0,7,83436,0,0,7200,0,7,83300,2,1,-2475731913145812025,,,,,,744333036.818552,744333036.818552,1.0,744333036.0,744332900.0,1.0,,891F8A82-1BA0-4C5B-BE60-024A2954EF88,/display/isBacklit,,,
22991,11,1,-2731566878607765952,,,,,0,7,83436,0,1,7200,0,7,83436,1,2961235614696431925,6584185901589580638,2645.0,,,,,744333036.812601,744333036.812601,1.0,744333036.0,744333036.0,2.961235614696432e+18,,7E4FA8A3-910A-45BC-B887-6D09BC3EAF48,/app/usage,com.apple.finder,,
22993,11,1,-3870816275779513705,,,,,0,2,79893,0,1,7200,0,2,79893,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502299.598453,744502299.598453,1.0,744502293.0,744502293.0,2.265061383570403e+18,,5AFD70AC-F57C-47A0-9654-4EA1C25338FB,/app/usage,com.brave.Browser,,
22994,11,1,-1118118601275545313,,,,,0,2,79893,0,1,7200,0,2,79893,1,39367470493102933,6584185901589580638,2645.0,,,,,744502300.420137,744502300.420137,1.0,744502293.0,744502293.0,3.9367470493102936e+16,,29B0B884-045A-426C-AD3C-77BB52ED5CBD,/app/usage,com.valvesoftware.steam,,
22995,11,1,-7819696438379298252,,,,,0,2,79896,0,1,7200,0,2,79893,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502301.243924,744502301.243924,1.0,744502296.0,744502293.0,2.265061383570403e+18,,E06B0187-27F6-4CFB-8157-984C48A4156A,/app/usage,com.brave.Browser,,
22996,11,1,2601418076213247831,,,,,0,2,79896,0,1,7200,0,2,79896,1,39367470493102933,6584185901589580638,2645.0,,,,,744502301.615518,744502301.615518,1.0,744502296.0,744502296.0,3.9367470493102936e+16,,5F120E31-EA6B-4232-9E26-D0193E22BD72,/app/usage,com.valvesoftware.steam,,
22997,11,1,-220771018903589974,,,,,0,2,79901,0,1,7200,0,2,79896,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502301.810304,744502301.810304,1.0,744502301.0,744502296.0,2.265061383570403e+18,,297887AC-725F-4477-8BAA-64B5E34F18A2,/app/usage,com.brave.Browser,,
22998,11,1,5904000641961090746,,,,,0,2,79901,0,1,7200,0,2,79901,1,39367470493102933,6584185901589580638,2645.0,,,,,744502301.821236,744502301.821236,1.0,744502301.0,744502301.0,3.9367470493102936e+16,,532EB234-34A4-4CFF-B782-2D0EC7F0A18A,/app/usage,com.valvesoftware.steam,,
22999,11,1,6170841722975875259,,,,,0,2,79901,0,1,7200,0,2,79901,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502302.148654,744502302.148654,1.0,744502301.0,744502301.0,2.265061383570403e+18,,8332E42C-C219-4CE8-9733-26FF2AD15DE2,/app/usage,com.brave.Browser,,
23000,11,1,-8178333231319297817,,,,,0,2,79903,0,1,7200,0,2,79901,1,39367470493102933,6584185901589580638,2645.0,,,,,744502303.996555,744502303.996555,1.0,744502303.0,744502301.0,3.9367470493102936e+16,,8AD998AA-A0DE-46CA-A703-4DD77DCAD6EB,/app/usage,com.valvesoftware.steam,,
23001,11,1,2207277990730490606,,,,,0,2,79903,0,1,7200,0,2,79903,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502305.285942,744502305.285942,1.0,744502303.0,744502303.0,2.265061383570403e+18,,448A6C3F-24C2-4282-BEEB-8046F007BDD1,/app/usage,com.brave.Browser,,
23002,11,1,8117330100713786060,,,,,0,2,79903,0,1,7200,0,2,79903,1,39367470493102933,6584185901589580638,2645.0,,,,,744502305.315219,744502305.315219,1.0,744502303.0,744502303.0,3.9367470493102936e+16,,A78DF80A-A467-426C-9647-EDB37C571179,/app/usage,com.valvesoftware.steam,,
23003,11,1,373079177698758783,,,,,0,2,79905,0,1,7200,0,2,79903,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502305.996729,744502305.996729,1.0,744502305.0,744502303.0,2.265061383570403e+18,,F4FCFBC1-BFD4-4ECE-83FB-90C5BBC9A549,/app/usage,com.brave.Browser,,
23004,11,1,-9041056751930049440,,,,,0,2,79908,0,1,7200,0,2,79905,1,39367470493102933,6584185901589580638,2645.0,,,,,744502309.542975,744502309.542975,1.0,744502308.0,744502305.0,3.9367470493102936e+16,,428B021E-BCEA-4C77-ADE5-FD2BCB4CA23A,/app/usage,com.valvesoftware.steam,,
23005,11,1,-434325681071148280,,,,,0,2,80012,0,1,7200,0,2,79908,1,2265061383570402976,6584185901589580638,2645.0,,,,,744502412.540755,744502412.540755,1.0,744502412.0,744502308.0,2.265061383570403e+18,,A6215404-9596-4331-8403-3E79373F4300,/app/usage,com.brave.Browser,,
23006,11,1,-4804746004855850874,,428.0,,,0,2,80363,0,1,7200,0,2,80363,1,908971599454435065,-635635896434291546,16991.0,,,,,744502763.566089,744502763.566089,1.0,744502763.0,744502763.0,9.089715994544351e+17,,A6A7E981-D12D-43F3-9BB0-CB2EBB50810B,/discoverability/signals,com.apple.screencapture.invoke,,
23007,11,1,-1036892096272285472,,,,,0,2,80856,0,1,7200,0,2,80464,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744503256.322025,744503256.322025,1.0,744503256.0,744502864.0,1.5031132373507439e+19,,B23100D6-E878-4590-93C6-969884C8BA36,/app/usage,com.microsoft.VSCode,,
23008,11,1,-377373086448533709,,,,,0,2,81069,0,1,7200,0,2,80856,1,2265061383570402976,6584185901589580638,2645.0,,,,,744503469.670289,744503469.670289,1.0,744503469.0,744503256.0,2.265061383570403e+18,,594AB921-72E5-48EE-9FA4-3813B2783BB4,/app/usage,com.brave.Browser,,
23009,11,1,-5178862685191780761,,,,,0,2,81401,0,1,7200,0,2,81069,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744503801.585198,744503801.585198,1.0,744503801.0,744503469.0,1.5031132373507439e+19,,D3D29F44-2590-4CF1-A2FE-E0127147554F,/app/usage,com.microsoft.VSCode,,
23010,11,1,-4081403164365988485,,,,,0,2,81533,0,1,7200,0,2,81401,1,2265061383570402976,6584185901589580638,2645.0,,,,,744503933.690547,744503933.690547,1.0,744503933.0,744503801.0,2.265061383570403e+18,,D4F58840-3184-4687-9590-A7046B47B0B9,/app/usage,com.brave.Browser,,
23011,11,1,6511085771692254748,,,,,0,2,81559,0,1,7200,0,2,81533,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744503959.071963,744503959.071963,1.0,744503959.0,744503933.0,1.5031132373507439e+19,,2B087AAD-62DE-40D8-A44C-2FCE79EEC9D4,/app/usage,com.microsoft.VSCode,,
23012,11,1,-5668666711318499367,,,,,0,2,81660,0,1,7200,0,2,81559,1,2265061383570402976,6584185901589580638,2645.0,,,,,744504060.576384,744504060.576384,1.0,744504060.0,744503959.0,2.265061383570403e+18,,A44BDBAB-A20A-4768-BA37-FA29D47BDB37,/app/usage,com.brave.Browser,,
23013,11,1,4105955008617796620,,,,,0,2,81674,0,1,7200,0,2,81660,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744504074.220198,744504074.220198,1.0,744504074.0,744504060.0,1.5031132373507439e+19,,A558BF48-AA2A-4F6B-B39C-FF1882039DAE,/app/usage,com.microsoft.VSCode,,
23014,11,1,2238532141537408189,,,,,0,2,81677,0,1,7200,0,2,81674,1,2265061383570402976,6584185901589580638,2645.0,,,,,744504077.065032,744504077.065032,1.0,744504077.0,744504074.0,2.265061383570403e+18,,E1FC308B-7652-49E4-9CC1-031934195B7C,/app/usage,com.brave.Browser,,
23015,11,1,-801121683700000977,,,,,0,2,81837,0,1,7200,0,2,81677,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744504237.521865,744504237.521865,1.0,744504237.0,744504077.0,1.5031132373507439e+19,,3D8610AA-3F6F-4ACD-B7F1-5A36A04D9F5B,/app/usage,com.microsoft.VSCode,,
23016,11,1,2525852515127217659,,,,,0,2,81850,0,1,7200,0,2,81837,1,2961235614696431925,6584185901589580638,2645.0,,,,,744504250.415336,744504250.415336,1.0,744504250.0,744504237.0,2.961235614696432e+18,,EBF7CBF3-52AC-4FB8-9FC3-3B719BC01647,/app/usage,com.apple.finder,,
23017,11,1,3998642945575621358,,,,,0,2,81902,0,1,7200,0,2,81850,1,6782142410539656410,6584185901589580638,2645.0,,,,,744504302.079281,744504302.079281,1.0,744504302.0,744504250.0,6.782142410539656e+18,,93DFBC22-17E5-4834-95C7-411C47A5DD2F,/app/usage,com.apple.iWork.Numbers,,
23018,11,1,-2280264040529475261,,,,,0,2,81905,0,1,7200,0,2,81902,1,2961235614696431925,6584185901589580638,2645.0,,,,,744504305.943765,744504305.943765,1.0,744504305.0,744504302.0,2.961235614696432e+18,,B1CA1EA8-7AD9-497A-861D-056D481C500D,/app/usage,com.apple.finder,,
23019,11,1,-4937026346352498005,,,,,0,2,81913,0,1,7200,0,2,81905,1,6782142410539656410,6584185901589580638,2645.0,,,,,744504314.049777,744504314.049777,1.0,744504313.0,744504305.0,6.782142410539656e+18,,453A0F87-83F4-4A0B-9827-755D34C7F28E,/app/usage,com.apple.iWork.Numbers,,
23020,11,1,7371997954351288640,,,,,0,2,81919,0,1,7200,0,2,81913,1,2961235614696431925,6584185901589580638,2645.0,,,,,744504319.287646,744504319.287646,1.0,744504319.0,744504313.0,2.961235614696432e+18,,F4FC0597-DECD-4BE6-9286-C3C20BF0A297,/app/usage,com.apple.finder,,
23021,11,1,2928601161978370220,,,,,0,2,81922,0,1,7200,0,2,81919,1,6782142410539656410,6584185901589580638,2645.0,,,,,744504323.044141,744504323.044141,1.0,744504322.0,744504319.0,6.782142410539656e+18,,4C275471-81F8-46B0-BD04-CF36465EA753,/app/usage,com.apple.iWork.Numbers,,
23022,11,1,-2315609905955105863,,,,,0,2,82058,0,1,7200,0,2,81922,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744504458.294044,744504458.294044,1.0,744504458.0,744504322.0,1.5031132373507439e+19,,E9DC3671-3978-4838-B8CF-E4CE63847FC0,/app/usage,com.microsoft.VSCode,,
23023,11,1,6665681395488618187,,,,,0,2,82117,0,1,7200,0,2,82058,1,2265061383570402976,6584185901589580638,2645.0,,,,,744504517.804127,744504517.804127,1.0,744504517.0,744504458.0,2.265061383570403e+18,,C0BFF69C-E11F-4765-A54C-3A71E349D074,/app/usage,com.brave.Browser,,
23024,11,1,-688583480746446486,,,,,0,2,82447,0,1,7200,0,2,82117,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744504847.757397,744504847.757397,1.0,744504847.0,744504517.0,1.5031132373507439e+19,,B0162B0D-0600-4940-99DB-3580260ED86C,/app/usage,com.microsoft.VSCode,,
23025,11,1,7835136400786588581,,,,,0,2,82596,0,1,7200,0,2,82447,1,2265061383570402976,6584185901589580638,2645.0,,,,,744504996.552463,744504996.552463,1.0,744504996.0,744504847.0,2.265061383570403e+18,,7CFE63D8-3AB9-4F3E-A4EE-CC98813C4A80,/app/usage,com.brave.Browser,,
23026,11,1,6472287965423992626,,,,,0,2,82665,0,1,7200,0,2,82596,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744505066.026745,744505066.026745,1.0,744505065.0,744504996.0,1.5031132373507439e+19,,784D076F-898A-4554-8DCC-E88E215E3E03,/app/usage,com.microsoft.VSCode,,
23027,11,1,-1116328286991086115,,,,,0,2,82670,0,1,7200,0,2,82665,1,2265061383570402976,6584185901589580638,2645.0,,,,,744505070.867051,744505070.867051,1.0,744505070.0,744505065.0,2.265061383570403e+18,,A69D4251-E3E3-4C60-9F8C-C512FD1C10C1,/app/usage,com.brave.Browser,,
23028,11,1,7131716362161899310,,,,,0,2,83157,0,1,7200,0,2,82670,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744505557.810679,744505557.810679,1.0,744505557.0,744505070.0,1.5031132373507439e+19,,81888BF3-97D7-4F7A-98E7-A9A65AFB27EC,/app/usage,com.microsoft.VSCode,,
23029,11,1,4769353433991749680,,,,,0,2,83204,0,1,7200,0,2,83157,1,2265061383570402976,6584185901589580638,2645.0,,,,,744505604.789268,744505604.789268,1.0,744505604.0,744505557.0,2.265061383570403e+18,,6E061E5A-DD8A-47C0-A2B5-470FCB3B7D39,/app/usage,com.brave.Browser,,
23030,11,1,-4406179997812802611,,,,,0,2,83310,0,1,7200,0,2,83204,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744505710.512188,744505710.512188,1.0,744505710.0,744505604.0,1.5031132373507439e+19,,E8181C16-A85A-4220-9979-FF391DAB34A3,/app/usage,com.microsoft.VSCode,,
23031,11,1,6590678989719138334,,,,,0,2,83315,0,1,7200,0,2,83310,1,6782142410539656410,6584185901589580638,2645.0,,,,,744505715.574375,744505715.574375,1.0,744505715.0,744505710.0,6.782142410539656e+18,,63C5D3E5-B53B-4BCE-A148-F9ABA05738AA,/app/usage,com.apple.iWork.Numbers,,
23032,11,1,-7792991171208971744,,,,,0,2,83450,0,1,7200,0,2,83315,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744505850.748415,744505850.748415,1.0,744505850.0,744505715.0,1.5031132373507439e+19,,4FFF87BD-8599-42F1-8B66-7C83215CBE04,/app/usage,com.microsoft.VSCode,,
23033,11,1,-1390599812771465542,,,,,0,2,83527,0,1,7200,0,2,83450,1,6782142410539656410,6584185901589580638,2645.0,,,,,744505927.832526,744505927.832526,1.0,744505927.0,744505850.0,6.782142410539656e+18,,5676DDF9-A145-4E62-BF56-DB861D4F4229,/app/usage,com.apple.iWork.Numbers,,
23034,11,1,3610466772490003229,,,,,0,2,83578,0,1,7200,0,2,83527,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744505978.964787,744505978.964787,1.0,744505978.0,744505927.0,1.5031132373507439e+19,,559FA6F4-F734-4777-AE96-D0F3BAE2CB8E,/app/usage,com.microsoft.VSCode,,
23035,11,1,7030103918791989649,,,,,0,2,83608,0,1,7200,0,2,83578,1,6782142410539656410,6584185901589580638,2645.0,,,,,744506008.941778,744506008.941778,1.0,744506008.0,744505978.0,6.782142410539656e+18,,BDC274EF-EC94-4D4D-8A66-8E29CAF8E6FC,/app/usage,com.apple.iWork.Numbers,,
23036,11,1,-5263211518973359571,,,,,0,2,83640,0,1,7200,0,2,83608,1,2265061383570402976,6584185901589580638,2645.0,,,,,744506040.693195,744506040.693195,1.0,744506040.0,744506008.0,2.265061383570403e+18,,C7DF4996-7CCB-4B5A-BB04-DC375C71B5EE,/app/usage,com.brave.Browser,,
23037,11,1,366715648416956005,,,,,0,2,83668,0,1,7200,0,2,83640,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744506068.951579,744506068.951579,1.0,744506068.0,744506040.0,1.5031132373507439e+19,,5C4117DB-1F8C-4C1E-96B2-98616B59B37F,/app/usage,com.microsoft.VSCode,,
23038,11,1,-8305856207854837417,,,,,0,2,83675,0,1,7200,0,2,83668,1,2265061383570402976,6584185901589580638,2645.0,,,,,744506075.453616,744506075.453616,1.0,744506075.0,744506068.0,2.265061383570403e+18,,72A07AB8-1341-4CDD-8863-99E84905346D,/app/usage,com.brave.Browser,,
23039,11,1,7912133992308353548,,,,,0,2,83672,0,0,7200,0,2,80252,2,1,-2475731913145812025,,,,,,744506076.053971,744506076.053971,1.0,744506072.0,744502652.0,1.0,,8DFA560B-6AF5-47E9-B62E-22DAAC6DD816,/display/isBacklit,,,
23040,11,1,1523371741876232409,,,,,0,4,77137,0,1,7200,0,4,77135,1,2265061383570402976,6584185901589580638,2645.0,,,,,744758743.775698,744758743.775698,1.0,744758737.0,744758735.0,2.265061383570403e+18,,D9CAF740-8478-4FFA-ADCB-0EE6163D1C70,/app/usage,com.brave.Browser,,
23041,11,1,6045100393596353874,,,,,0,4,77147,0,1,7200,0,4,77140,1,39367470493102933,6584185901589580638,2645.0,,,,,744758747.484509,744758747.484509,1.0,744758747.0,744758740.0,3.9367470493102936e+16,,4D08F8E6-2D0D-4E79-95DC-DF674243B68E,/app/usage,com.valvesoftware.steam,,
23042,11,1,-1780680677070295967,,,,,0,4,77150,0,1,7200,0,4,77147,1,2265061383570402976,6584185901589580638,2645.0,,,,,744758750.727327,744758750.727327,1.0,744758750.0,744758747.0,2.265061383570403e+18,,ED0FD8E0-785C-49A7-B4A0-F0D18AF8C76D,/app/usage,com.brave.Browser,,
23043,11,1,-6901752470753409487,,,,,0,4,77151,0,1,7200,0,4,77150,1,39367470493102933,6584185901589580638,2645.0,,,,,744758752.743483,744758752.743483,1.0,744758751.0,744758750.0,3.9367470493102936e+16,,186A21E2-D727-4F8D-87BC-C8C8EB1C7153,/app/usage,com.valvesoftware.steam,,
23044,11,1,-7853154343429507978,,,,,0,4,77152,0,1,7200,0,4,77151,1,2265061383570402976,6584185901589580638,2645.0,,,,,744758753.572094,744758753.572094,1.0,744758752.0,744758751.0,2.265061383570403e+18,,7B318279-1789-4EB1-9A73-2FF2C3FE699E,/app/usage,com.brave.Browser,,
23045,11,1,-6133904766629261314,,,,,0,4,77153,0,1,7200,0,4,77152,1,39367470493102933,6584185901589580638,2645.0,,,,,744758755.070543,744758755.070543,1.0,744758753.0,744758752.0,3.9367470493102936e+16,,6B81FC1A-0DC5-4763-9EE6-911BAD1D61A2,/app/usage,com.valvesoftware.steam,,
23046,11,1,2289421303365552671,,,,,0,4,77155,0,1,7200,0,4,77153,1,2265061383570402976,6584185901589580638,2645.0,,,,,744758755.769356,744758755.769356,1.0,744758755.0,744758753.0,2.265061383570403e+18,,49D47F62-6D2B-423A-9A9B-DBAE3954AF44,/app/usage,com.brave.Browser,,
23047,11,1,4291947006001718446,,,,,0,4,77158,0,1,7200,0,4,77155,1,39367470493102933,6584185901589580638,2645.0,,,,,744758758.563025,744758758.563025,1.0,744758758.0,744758755.0,3.9367470493102936e+16,,1D0D2A65-9451-441E-B647-2179F6B86615,/app/usage,com.valvesoftware.steam,,
23048,11,1,677426411845767969,,,,,0,4,77853,0,1,7200,0,4,77564,1,2265061383570402976,6584185901589580638,2645.0,,,,,744759453.596821,744759453.596821,1.0,744759453.0,744759164.0,2.265061383570403e+18,,418D6C5F-31C1-43CC-AB93-BE5E020A0D44,/app/usage,com.brave.Browser,,
23049,11,1,4611566146980189660,,,,,0,4,77855,0,1,7200,0,4,77853,1,8276368722376633518,6584185901589580638,2645.0,,,,,744759455.424023,744759455.424023,1.0,744759455.0,744759453.0,8.276368722376633e+18,,E21A146A-1278-4D4B-A67D-F2B2CFCD9143,/app/usage,org.openvpn.client.app,,
23050,11,1,7446656320105573475,,,,,0,4,78268,0,1,7200,0,4,77855,1,2265061383570402976,6584185901589580638,2645.0,,,,,744759868.827995,744759868.827995,1.0,744759868.0,744759455.0,2.265061383570403e+18,,D934F287-AB55-4478-8FEC-1FF08FE63F25,/app/usage,com.brave.Browser,,
23051,11,1,3691641454624849168,,,,,0,4,78284,0,1,7200,0,4,78268,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744759884.460613,744759884.460613,1.0,744759884.0,744759868.0,1.5031132373507439e+19,,4ECBCE36-DB2C-4261-9193-D7272AF2640B,/app/usage,com.microsoft.VSCode,,
23052,11,1,3569410941257307409,,,,,0,4,78342,0,1,7200,0,4,78284,1,4674431735322325019,6584185901589580638,2645.0,,,,,744759942.246662,744759942.246662,1.0,744759942.0,744759884.0,4.674431735322325e+18,,62E17A3B-64FD-4163-8E0A-D3C7567897B1,/app/usage,com.googlecode.iterm2,,
23053,11,1,3975973168401652940,,,,,0,4,78367,0,1,7200,0,4,78342,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744759967.70308,744759967.70308,1.0,744759967.0,744759942.0,1.5031132373507439e+19,,4E29DA6B-2955-4131-89D6-3B6D6897D4DA,/app/usage,com.microsoft.VSCode,,
23054,11,1,4200913879689318470,,,,,0,4,78368,0,1,7200,0,4,78367,1,2265061383570402976,6584185901589580638,2645.0,,,,,744759968.887287,744759968.887287,1.0,744759968.0,744759967.0,2.265061383570403e+18,,4A4DDC47-0D35-4686-BC15-83892549C067,/app/usage,com.brave.Browser,,
23055,11,1,2245290611885080801,,,,,0,4,78438,0,1,7200,0,4,78368,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744760038.592416,744760038.592416,1.0,744760038.0,744759968.0,1.5031132373507439e+19,,59982809-2895-4E09-A517-1FA933B91F15,/app/usage,com.microsoft.VSCode,,
23056,11,1,-8647646915876171540,,,,,0,4,78454,0,1,7200,0,4,78438,1,2265061383570402976,6584185901589580638,2645.0,,,,,744760054.268516,744760054.268516,1.0,744760054.0,744760038.0,2.265061383570403e+18,,58DF7291-1CC3-4F3D-8BE3-DD060E7886D9,/app/usage,com.brave.Browser,,
23057,11,1,6344755995926947715,,,,,0,4,78464,0,1,7200,0,4,78454,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744760065.016114,744760065.016114,1.0,744760064.0,744760054.0,1.5031132373507439e+19,,8615DF75-1D6A-4FBF-9C18-EF0A1EDE5A94,/app/usage,com.microsoft.VSCode,,
23058,11,1,-7148266224283705175,,,,,0,4,78466,0,1,7200,0,4,78464,1,2265061383570402976,6584185901589580638,2645.0,,,,,744760066.186743,744760066.186743,1.0,744760066.0,744760064.0,2.265061383570403e+18,,DEDA9412-E5B6-48AC-9AFC-253154B14757,/app/usage,com.brave.Browser,,
23059,11,1,591720108499222239,,,,,0,4,78510,0,1,7200,0,4,78466,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744760110.744028,744760110.744028,1.0,744760110.0,744760066.0,1.5031132373507439e+19,,341AD8EB-6720-41B1-961A-1DDB1899D720,/app/usage,com.microsoft.VSCode,,
23060,11,1,8267437083298316406,,,,,0,4,78625,0,1,7200,0,4,78510,1,2265061383570402976,6584185901589580638,2645.0,,,,,744760225.081285,744760225.081285,1.0,744760225.0,744760110.0,2.265061383570403e+18,,C5C6453B-E5BA-4757-8B92-838BB409DE36,/app/usage,com.brave.Browser,,
23061,11,1,6885853593121722727,,,,,0,4,78694,0,1,7200,0,4,78631,1,3435207421084723711,6584185901589580638,2645.0,,,,,744760294.718739,744760294.718739,1.0,744760294.0,744760231.0,3.4352074210847237e+18,,E9CF65FD-1563-454C-8734-BA601A4430E3,/app/usage,com.apple.systempreferences,,
23062,11,1,-7354624167377503574,,,,,0,4,78696,0,1,7200,0,4,78694,1,4674431735322325019,6584185901589580638,2645.0,,,,,744760296.78894,744760296.78894,1.0,744760296.0,744760294.0,4.674431735322325e+18,,B43A24C4-9DA1-464C-BAFB-8D1819773961,/app/usage,com.googlecode.iterm2,,
